subject_id	subject	target	target title	AHA review 2 after Comments from AM
http://id.who.int/icd/entity/960841317	"Small intestine, not elsewhere classified"	http://id.who.int/icd/entity/1928625572	Small intestine	nan
http://id.who.int/icd/entity/379718843	"Oral cavity, not elsewhere classified"	http://id.who.int/icd/entity/2124171981	Oral cavity	nan
http://id.who.int/icd/entity/936560455	Oral pharynx	http://id.who.int/icd/entity/2116804027	Oropharynx	eq
http://id.who.int/icd/entity/2035529234	Salivary gland	http://id.who.int/icd/entity/1515005003	Salivary gland apparatus	na
http://id.who.int/icd/entity/1233495306	Gums	http://id.who.int/icd/entity/1682501833	Gingivae	eq
http://id.who.int/icd/entity/1653053508	Joint of foot or toe	http://id.who.int/icd/entity/355147270	Joint of the foot	eq
http://id.who.int/icd/entity/1126252684	Mediastinal space	http://id.who.int/icd/entity/393131222	Mediastinum	eq
http://id.who.int/icd/entity/1195418104	Nasal pharynx	http://id.who.int/icd/entity/1761851771	Nasopharynx	eq
http://id.who.int/icd/entity/40009343	"Paranasal sinus, not elsewhere classified"	http://id.who.int/icd/entity/2037717603	Accessory sinuses	nan
http://id.who.int/icd/entity/47164025	Ligament or fascia of foot or toe	http://id.who.int/icd/entity/1705475090	Ligament of the ankle or foot	br
http://id.who.int/icd/entity/1483864114	Vein of lower limb	http://id.who.int/icd/entity/1381503063	Vein of lower extremity	eq
http://id.who.int/icd/entity/970684871	Artery of lower limb	http://id.who.int/icd/entity/1508677205	Artery of lower extremity	eq
http://id.who.int/icd/entity/474831665	Visual system targets	http://id.who.int/icd/entity/358111161	Visual system	eq
http://id.who.int/icd/entity/664196587	Vena cava superior	http://id.who.int/icd/entity/1610376104	Superior vena cava	eq
http://id.who.int/icd/entity/1893743641	Thoracolumbar vertebral column	http://id.who.int/icd/entity/929081680	Lumbar vertebra	br
http://id.who.int/icd/entity/1893743641	Thoracolumbar vertebral column	http://id.who.int/icd/entity/335892208	Thoracic vertebra	br
http://id.who.int/icd/entity/1893743641	Thoracolumbar vertebral column	http://id.who.int/icd/entity/521115724	Thoracolumbar intervertebral disc or space T12-L1	br
http://id.who.int/icd/entity/1041789678	"Male genital system, not elsewhere classified"	http://id.who.int/icd/entity/1678247922	Male genital organs	nan
http://id.who.int/icd/entity/2048894639	Internal ear	http://id.who.int/icd/entity/1393618433	Inner Ear	eq
http://id.who.int/icd/entity/1582424117	Nervous system and mental function targets	nan	nan	br
http://id.who.int/icd/entity/1582424117	Nervous system and mental function targets	http://id.who.int/icd/entity/340179422	Nervous system	br
http://id.who.int/icd/entity/280143722	Thorax	http://id.who.int/icd/entity/650081113	Thorax	eq
http://id.who.int/icd/entity/280143722	Thorax	nan	nan	eq
http://id.who.int/icd/entity/1234157950	Fetal or embryonic structure	http://id.who.int/icd/entity/14011850	fetus	eq
http://id.who.int/icd/entity/1234157950	Fetal or embryonic structure	http://id.who.int/icd/entity/594549745	Embryological structures	eq
http://id.who.int/icd/entity/186627740	"Female genital system, not elsewhere classified"	http://id.who.int/icd/entity/344632447	Female genital organs	nan
http://id.who.int/icd/entity/186627740	"Female genital system, not elsewhere classified"	http://id.who.int/icd/entity/1803734370	Genitourinary system	nan
http://id.who.int/icd/entity/2048669745	"Trunk, not otherwise specified"	http://id.who.int/icd/entity/947150833	Trunk	nan
http://id.who.int/icd/entity/1084388567	"Head or neck, not otherwise specified"	http://id.who.int/icd/entity/223243926	Head and neck	nan
http://id.who.int/icd/entity/632644380	"Chest wall, not otherwise specified"	http://id.who.int/icd/entity/1656376572	Chest wall	nan
http://id.who.int/icd/entity/1252073765	"Lower limb, not otherwise specified"	http://id.who.int/icd/entity/2093217246	Lower Extremity	nan
http://id.who.int/icd/entity/1517009043	Finger	http://id.who.int/icd/entity/822750113	Fingers and thumb	eq
http://id.who.int/icd/entity/764367063	"Soft tissue of lower limb, not elsewhere classified"	http://id.who.int/icd/entity/623958825	nan	nan
http://id.who.int/icd/entity/764367063	"Soft tissue of lower limb, not elsewhere classified"	http://id.who.int/icd/entity/2093217246	Lower Extremity	nan
http://id.who.int/icd/entity/1332803147	"Abdominal wall, not otherwise specified"	http://id.who.int/icd/entity/119571850	Abdominal wall	nan
http://id.who.int/icd/entity/1694769947	"Upper limb, not otherwise specified"	http://id.who.int/icd/entity/986233688	Upper Extremity	nan
http://id.who.int/icd/entity/888554348	"Abdominal wall, inguinal"	http://id.who.int/icd/entity/2105593940	Lower abdomen	na
http://id.who.int/icd/entity/888554348	"Abdominal wall, inguinal"	http://id.who.int/icd/entity/119571850	Abdominal wall	na
http://id.who.int/icd/entity/1439838209	Upper arm	http://id.who.int/icd/entity/312192089	Upper arm	eq
http://id.who.int/icd/entity/1174229287	"Topographical regions: Upper limb, not otherwise specified"	http://id.who.int/icd/entity/986233688	Upper Extremity	nan
http://id.who.int/icd/entity/1606053885	"Abdominal wall, femoral"	http://id.who.int/icd/entity/119571850	Abdominal wall	na
http://id.who.int/icd/entity/2013456078	Intracranial space	http://id.who.int/icd/entity/1074640675	Cranial Cavity	na
http://id.who.int/icd/entity/2013456078	Intracranial space	http://id.who.int/icd/entity/277341308	Subdural space	br
http://id.who.int/icd/entity/1790815113	"Abdominal wall, umbilical"	http://id.who.int/icd/entity/1660533706	Anterior abdominal wall	na
http://id.who.int/icd/entity/1790815113	"Abdominal wall, umbilical"	http://id.who.int/icd/entity/119571850	Abdominal wall	na
http://id.who.int/icd/entity/2132839209	"Urinary system, not elsewhere classified"	http://id.who.int/icd/entity/1223109342	Urinary system	nan
http://id.who.int/icd/entity/2132839209	"Urinary system, not elsewhere classified"	http://id.who.int/icd/entity/1803734370	Genitourinary system	nan
http://id.who.int/icd/entity/1124000456	"Sympathetic nervous system, not elsewhere classified"	http://id.who.int/icd/entity/225409574	Sympathetic nervous system	nan
http://id.who.int/icd/entity/1943530390	Anterior chamber of eye	http://id.who.int/icd/entity/770296514	Anterior chamber of the eye	eq
http://id.who.int/icd/entity/1713987038	Lens	http://id.who.int/icd/entity/142316469	Crystalline lens	eq
http://id.who.int/icd/entity/112085765	Urinary system	http://id.who.int/icd/entity/1223109342	Urinary system	eq
http://id.who.int/icd/entity/474924463	Genitourinary system targets	http://id.who.int/icd/entity/1803734370	Genitourinary system	eq
http://id.who.int/icd/entity/1819008596	Renal pelvis and pyeloureteral junction	http://id.who.int/icd/entity/1478200844	Renal pelvis	br
http://id.who.int/icd/entity/109352821	Posterior segment structures of eyeball	http://id.who.int/icd/entity/345073538	Posterior chamber of the eye	eq
http://id.who.int/icd/entity/919991709	Pulmonary vein	http://id.who.int/icd/entity/1210083104	Pulmonary vein	eq
http://id.who.int/icd/entity/1297301694	Pulmonary artery	http://id.who.int/icd/entity/2034447649	Pulmonary artery	eq
http://id.who.int/icd/entity/1040432554	Thyroid gland	http://id.who.int/icd/entity/485621173	Thyroid gland	eq
http://id.who.int/icd/entity/2130793761	"Topographical regions: Set of viscera, not otherwise specified"	http://id.who.int/icd/entity/1910628372	Body Organ	
http://id.who.int/icd/entity/2130793761	"Topographical regions: Set of viscera, not otherwise specified"	http://id.who.int/icd/entity/657169140	Organs of the Thorax	
http://id.who.int/icd/entity/1784173337	"Topographical regions: Lower limb, not otherwise specified"	http://id.who.int/icd/entity/2093217246	Lower Extremity	nan
http://id.who.int/icd/entity/59799817	Tricuspid valve	http://id.who.int/icd/entity/782339812	Tricuspid valve	eq
http://id.who.int/icd/entity/365215862	Set of female pelvic viscera	http://id.who.int/icd/entity/344632447	Female genital organs	eq
http://id.who.int/icd/entity/490967811	Ascending aorta	http://id.who.int/icd/entity/662735246	Ascending aorta	eq
http://id.who.int/icd/entity/406189085	Intracranial artery	http://id.who.int/icd/entity/1997200087	Intracranial artery	eq
http://id.who.int/icd/entity/1764643560	Turbinate	http://id.who.int/icd/entity/2101356417	Nasal turbinate	eq
http://id.who.int/icd/entity/1378936096	Artery of thorax	http://id.who.int/icd/entity/1885434231	Artery of thorax	eq
http://id.who.int/icd/entity/2065785379	Pituitary gland	http://id.who.int/icd/entity/294069435	Pituitary gland	eq
http://id.who.int/icd/entity/1459931870	Vein of thorax	http://id.who.int/icd/entity/1832356831	Vein of thorax	eq
http://id.who.int/icd/entity/2110992800	Cranial nerve	http://id.who.int/icd/entity/2108063439	Cranial Nerve	eq
http://id.who.int/icd/entity/785599416	Brain	http://id.who.int/icd/entity/1048482858	Brain	eq
http://id.who.int/icd/entity/563530370	Set of male pelvic viscera	http://id.who.int/icd/entity/1678247922	Male genital organs	eq
http://id.who.int/icd/entity/835796792	Endocrine pancreas	http://id.who.int/icd/entity/828784486	Pancreatic islets	eq
http://id.who.int/icd/entity/678237593	Pulmonary valve	http://id.who.int/icd/entity/965339684	Pulmonary valve	
http://id.who.int/icd/entity/1595818259	Haematopoietic and lymphatic system targets	http://id.who.int/icd/entity/194670149	Lymphatic system	overlap OR br
http://id.who.int/icd/entity/1595818259	Haematopoietic and lymphatic system targets	http://id.who.int/icd/entity/256187719	Haematopoietic system	overlap OR br
http://id.who.int/icd/entity/331290671	Endocardium	http://id.who.int/icd/entity/1350243387	Endocardium	eq
http://id.who.int/icd/entity/1236049508	Mitral valve	http://id.who.int/icd/entity/15812452	Mitral valve	eq
http://id.who.int/icd/entity/2038074744	Atrioventricular septum	http://id.who.int/icd/entity/1470813907	Atrioventricular septum	eq
http://id.who.int/icd/entity/401045121	Aortic valve	http://id.who.int/icd/entity/400106404	Aortic valve	eq
http://id.who.int/icd/entity/657548699	Myocardium	http://id.who.int/icd/entity/2134193116	Myocardium	eq
http://id.who.int/icd/entity/924714173	Heart valves	http://id.who.int/icd/entity/1912610276	Heart valve	eq
http://id.who.int/icd/entity/1590000911	Right atrium	http://id.who.int/icd/entity/541780232	Right atrium	eq
http://id.who.int/icd/entity/255270272	Left atrium	http://id.who.int/icd/entity/236819908	Left atrium	eq
http://id.who.int/icd/entity/495921533	Pericardium	http://id.who.int/icd/entity/1266200740	Pericardium	eq
http://id.who.int/icd/entity/802058050	Circulatory system targets	http://id.who.int/icd/entity/2079332103	Circulatory system	eq
http://id.who.int/icd/entity/81197890	Paraganglion	http://id.who.int/icd/entity/312688159	Paraganglion	eq
http://id.who.int/icd/entity/191853520	Adrenal gland	http://id.who.int/icd/entity/72373228	Adrenal gland	eq
http://id.who.int/icd/entity/1047050150	Parathyroid gland	http://id.who.int/icd/entity/1963131822	Parathyroid gland	eq
http://id.who.int/icd/entity/668821475	Elbow cartilage	http://id.who.int/icd/entity/711315902	Cartilage	na
http://id.who.int/icd/entity/1838825024	Parasympathetic nervous system	http://id.who.int/icd/entity/440868582	Parasympathetic nervous system	eq
http://id.who.int/icd/entity/1540886559	Endocrine system targets	http://id.who.int/icd/entity/409827719	Endocrine system	eq
http://id.who.int/icd/entity/1830397974	Peripheral nervous system	http://id.who.int/icd/entity/759043230	Peripheral nervous system	eq
http://id.who.int/icd/entity/1038622055	Upper respiratory tract	http://id.who.int/icd/entity/2033392163	Upper respiratory tract	eq
http://id.who.int/icd/entity/1116225868	Extraocular muscle	http://id.who.int/icd/entity/1639496499	Extraocular muscle	eq
http://id.who.int/icd/entity/482585007	Retina	http://id.who.int/icd/entity/1900566978	Retina	eq
http://id.who.int/icd/entity/700739035	Sclera	http://id.who.int/icd/entity/1211167874	Sclera	eq
http://id.who.int/icd/entity/216844425	Ciliary body	http://id.who.int/icd/entity/921333339	Ciliary body	eq
http://id.who.int/icd/entity/420642497	Iris	http://id.who.int/icd/entity/566364827	Iris	eq
http://id.who.int/icd/entity/1918784088	Cornea	http://id.who.int/icd/entity/985771522	Cornea	eq
http://id.who.int/icd/entity/1478388836	Spinal nerve	http://id.who.int/icd/entity/376233663	Spinal nerve	eq
http://id.who.int/icd/entity/478314449	Neck of urinary bladder	http://id.who.int/icd/entity/508369172	Trigone of bladder	????
http://id.who.int/icd/entity/478314449	Neck of urinary bladder	http://id.who.int/icd/entity/1819091795	Bladder neck	eq
http://id.who.int/icd/entity/1385417488	Spinal cord	http://id.who.int/icd/entity/1150229943	Spinal cord	eq
http://id.who.int/icd/entity/647503321	Conjunctiva	http://id.who.int/icd/entity/470130163	Conjunctiva	eq
http://id.who.int/icd/entity/329243053	Orbit	http://id.who.int/icd/entity/822296309	Orbit	eq
http://id.who.int/icd/entity/409824307	Tendon of unspecified site	http://id.who.int/icd/entity/1617949731	Tendons	eq
http://id.who.int/icd/entity/653465559	Lacrimal apparatus	http://id.who.int/icd/entity/28784496	Lacrimal apparatus	eq
http://id.who.int/icd/entity/1018439949	Eyelid	http://id.who.int/icd/entity/1142633691	Eyelids	eq
http://id.who.int/icd/entity/701972089	Soft tissue of unspecified site	http://id.who.int/icd/entity/751853343	nan	
http://id.who.int/icd/entity/1381075800	Muscle of unspecified site	http://id.who.int/icd/entity/1448567552	Muscles	eq
http://id.who.int/icd/entity/1733709614	Joint of unspecified site	http://id.who.int/icd/entity/1041587014	Ligaments and joints of multiple sites	na
http://id.who.int/icd/entity/1733709614	Joint of unspecified site	http://id.who.int/icd/entity/461235915	Joints and ligaments	na
http://id.who.int/icd/entity/304253705	Spinal meninges	http://id.who.int/icd/entity/1284492970	Spinal meninges	eq
http://id.who.int/icd/entity/447900678	Eyeball	http://id.who.int/icd/entity/662741980	Eyeball	eq
http://id.who.int/icd/entity/549150126	Spleen	http://id.who.int/icd/entity/143777109	Spleen	eq
http://id.who.int/icd/entity/1525077139	Inner ear	http://id.who.int/icd/entity/1393618433	Inner Ear	eq
http://id.who.int/icd/entity/1249822969	Blood	http://id.who.int/icd/entity/2062516965	Blood	eq
http://id.who.int/icd/entity/181373184	Bone marrow	http://id.who.int/icd/entity/1086407971	Bone marrow	eq
http://id.who.int/icd/entity/1146026411	Thoracic duct	http://id.who.int/icd/entity/958419954	Thoracic duct	eq
http://id.who.int/icd/entity/1699083621	Lymphatic system	http://id.who.int/icd/entity/194670149	Lymphatic system	eq
http://id.who.int/icd/entity/84789088	Thymus	http://id.who.int/icd/entity/198809973	Thymus	eq
http://id.who.int/icd/entity/805962538	Adenoid	http://id.who.int/icd/entity/457837468	Adenoid	eq
http://id.who.int/icd/entity/1580455485	"Abdomen, not otherwise specified"	http://id.who.int/icd/entity/1983193090	Abdomen	nan
http://id.who.int/icd/entity/1258439829	Cochlea	http://id.who.int/icd/entity/1597714010	Cochlea	eq
http://id.who.int/icd/entity/1662847908	Musculoskeletal structures of hand or fingers	http://id.who.int/icd/entity/430791912	Hand	na
http://id.who.int/icd/entity/1662847908	Musculoskeletal structures of hand or fingers	http://id.who.int/icd/entity/40907641	Musculoskeletal system	na
http://id.who.int/icd/entity/624430876	External ear	http://id.who.int/icd/entity/768242906	External Ear	eq
http://id.who.int/icd/entity/1877020903	Eustachian tube	http://id.who.int/icd/entity/987893786	Eustachian tube	eq
http://id.who.int/icd/entity/1084353097	Stapes	http://id.who.int/icd/entity/1272454184	Stapes	eq
http://id.who.int/icd/entity/1651591926	Ligament or fascia of hand or fingers	http://id.who.int/icd/entity/2141720548	Ligament of the wrist and hand	overlap
http://id.who.int/icd/entity/1349219327	Tympanic membrane	http://id.who.int/icd/entity/347265434	Tympanic membrane	eq
http://id.who.int/icd/entity/1489962514	Tendon of hand or fingers	http://id.who.int/icd/entity/1477031686	Tendons of the upper extremity	na
http://id.who.int/icd/entity/1489962514	Tendon of hand or fingers	http://id.who.int/icd/entity/1617949731	Tendons	na
http://id.who.int/icd/entity/178164668	"Topographical regions: Trunk, head or neck, not otherwise specified"	http://id.who.int/icd/entity/223243926	Head and neck	
http://id.who.int/icd/entity/178164668	"Topographical regions: Trunk, head or neck, not otherwise specified"	http://id.who.int/icd/entity/947150833	Trunk	
http://id.who.int/icd/entity/78462064	Middle ear	http://id.who.int/icd/entity/1902897114	Middle Ear	eq
http://id.who.int/icd/entity/1792360217	External auditory canal	http://id.who.int/icd/entity/1296498321	External auditory canal	eq
http://id.who.int/icd/entity/1274507577	Inguinal lymph node	http://id.who.int/icd/entity/1542770426	Inguinal lymph node	eq
http://id.who.int/icd/entity/1572946212	Knee joint	http://id.who.int/icd/entity/1574110781	Knee joint	eq
http://id.who.int/icd/entity/859690149	Nose	http://id.who.int/icd/entity/1082634473	Nose	eq
http://id.who.int/icd/entity/131874113	Spinal cavity	http://id.who.int/icd/entity/405704375	Vertebral column	na
http://id.who.int/icd/entity/131874113	Spinal cavity	http://id.who.int/icd/entity/1462096867	Vertebral cavity	eq
http://id.who.int/icd/entity/1462006488	"Sympathetic nervous system, lumbar"	http://id.who.int/icd/entity/225409574	Sympathetic nervous system	na
http://id.who.int/icd/entity/748865529	"Sympathetic nervous system, sacral"	http://id.who.int/icd/entity/225409574	Sympathetic nervous system	na
http://id.who.int/icd/entity/1005769410	Coccyx	http://id.who.int/icd/entity/541642128	Coccyx	eq
http://id.who.int/icd/entity/17749700	Vertebral column	http://id.who.int/icd/entity/405704375	Vertebral column	eq
http://id.who.int/icd/entity/1255178849	Hyoid bone	http://id.who.int/icd/entity/1371887320	Hyoid bone	eq
http://id.who.int/icd/entity/827733824	Mandible	http://id.who.int/icd/entity/375873857	Mandible	eq
http://id.who.int/icd/entity/537665762	"External ear, unspecified"	http://id.who.int/icd/entity/768242906	External Ear	eq
http://id.who.int/icd/entity/1065300422	Auricle	http://id.who.int/icd/entity/1081331887	Earlobe	eq
http://id.who.int/icd/entity/1065300422	Auricle	http://id.who.int/icd/entity/2030796271	Pinna	eq
http://id.who.int/icd/entity/984540840	"Middle ear, unspecified"	http://id.who.int/icd/entity/1902897114	Middle Ear	eq
http://id.who.int/icd/entity/72479542	Maxilla	http://id.who.int/icd/entity/573235775	Maxilla	
http://id.who.int/icd/entity/1055899602	Nasal bone	http://id.who.int/icd/entity/224708056	Nasal bone	
http://id.who.int/icd/entity/1169983321	Lymph node other and unspecified	http://id.who.int/icd/entity/1525493612	Lymph nodes	eq
http://id.who.int/icd/entity/267541994	Zygomatic bone	http://id.who.int/icd/entity/441229592	Zygomatic bone	
http://id.who.int/icd/entity/2130268069	Musculoskeletal system targets	http://id.who.int/icd/entity/40907641	Musculoskeletal system	
http://id.who.int/icd/entity/1900625375	"Lymphatic structure, unspecified"	http://id.who.int/icd/entity/194670149	Lymphatic system	eq
http://id.who.int/icd/entity/1900625375	"Lymphatic structure, unspecified"	http://id.who.int/icd/entity/1546367254	Lymphocytic tissue	eq
http://id.who.int/icd/entity/2134590573	Pineal body	http://id.who.int/icd/entity/112148603	Pineal gland	eq
http://id.who.int/icd/entity/559541856	"Complex congenital heart malformation, atrium"	http://id.who.int/icd/entity/1170554644	Cardiac atrium	na
http://id.who.int/icd/entity/439706738	Breast and related structures	http://id.who.int/icd/entity/831985561	Breast	eq
http://id.who.int/icd/entity/1675119410	"Complex congenital heart malformation, ventricle"	http://id.who.int/icd/entity/2092798548	Cardiac ventricle	na
http://id.who.int/icd/entity/1850829920	Truncal valve	http://id.who.int/icd/entity/1912610276	Heart valve	na
http://id.who.int/icd/entity/1748610320	"Complex congenital heart malformation, valve"	http://id.who.int/icd/entity/1912610276	Heart valve	na
http://id.who.int/icd/entity/1605372811	Breast	http://id.who.int/icd/entity/831985561	Breast	eq
http://id.who.int/icd/entity/313059273	Nasal septum	http://id.who.int/icd/entity/185288147	Nasal septum	eq
http://id.who.int/icd/entity/1646507694	"Sympathetic nervous system, thoracic"	http://id.who.int/icd/entity/225409574	Sympathetic nervous system	na
http://id.who.int/icd/entity/1031774633	Diaphragm	http://id.who.int/icd/entity/152505840	Diaphragm	eq
http://id.who.int/icd/entity/1576194820	"Complex congenital heart malformation, great vessel"	http://id.who.int/icd/entity/1314934431	Blood vessel of the thorax	na
http://id.who.int/icd/entity/1576194820	"Complex congenital heart malformation, great vessel"	http://id.who.int/icd/entity/1293717335	Great cardiac vein	na
http://id.who.int/icd/entity/237648262	Targets for body systems and functions	nan	nan	eq
http://id.who.int/icd/entity/678937943	Ankle joint	http://id.who.int/icd/entity/2000483733	Ankle joint	eq
http://id.who.int/icd/entity/1506519640	Kidney	http://id.who.int/icd/entity/720032908	Kidney	eq
http://id.who.int/icd/entity/1500256806	Ureter	http://id.who.int/icd/entity/1267519716	Ureter	eq
http://id.who.int/icd/entity/159173017	Urinary bladder	http://id.who.int/icd/entity/157646292	Urinary bladder	eq
http://id.who.int/icd/entity/1673092302	Urethra	http://id.who.int/icd/entity/921977085	Urethra	eq
http://id.who.int/icd/entity/1765079970	Spermatic cord	http://id.who.int/icd/entity/753469955	Spermatic cord	eq
http://id.who.int/icd/entity/122484939	Scrotum	http://id.who.int/icd/entity/344934694	Scrotum	eq
http://id.who.int/icd/entity/161034505	Penis	http://id.who.int/icd/entity/435785772	Penis	eq
http://id.who.int/icd/entity/1134941796	Ovary	http://id.who.int/icd/entity/61287910	Ovary	eq
http://id.who.int/icd/entity/51680869	Fallopian tube	http://id.who.int/icd/entity/987725990	Fallopian Tube	eq
http://id.who.int/icd/entity/967498371	Uterus	http://id.who.int/icd/entity/648738923	Uterus	eq
http://id.who.int/icd/entity/212672247	Cervix uteri	http://id.who.int/icd/entity/1399753101	Cervix uteri	eq
http://id.who.int/icd/entity/1999350744	Vagina	http://id.who.int/icd/entity/1145498957	Vagina	eq
http://id.who.int/icd/entity/592073769	Vulva	http://id.who.int/icd/entity/475546725	Vulva	eq
http://id.who.int/icd/entity/1342433135	Perineum	http://id.who.int/icd/entity/402925049	Perineum	eq
http://id.who.int/icd/entity/777291042	Forearm	http://id.who.int/icd/entity/1477228030	Forearm	eq
http://id.who.int/icd/entity/1869380839	Hand	http://id.who.int/icd/entity/430791912	Hand	eq
http://id.who.int/icd/entity/543470706	Thigh	http://id.who.int/icd/entity/238202718	Thigh	eq
http://id.who.int/icd/entity/358838280	Lower leg	http://id.who.int/icd/entity/106050921	Lower leg	eq
http://id.who.int/icd/entity/1860551975	Foot	http://id.who.int/icd/entity/1896004518	Foot	eq
http://id.who.int/icd/entity/1795154793	Toe	http://id.who.int/icd/entity/1735902769	Toes	eq
http://id.who.int/icd/entity/1305757898	Wrist joint	http://id.who.int/icd/entity/1768750843	Wrist joint	eq
http://id.who.int/icd/entity/316318615	Elbow joint	http://id.who.int/icd/entity/1364152594	Elbow joint	eq
http://id.who.int/icd/entity/483011267	"Complex congenital heart malformation, coronary artery"	http://id.who.int/icd/entity/1612889623	Coronary arteries	na
http://id.who.int/icd/entity/1425432007	Skin	http://id.who.int/icd/entity/123461884	Skin	eq
http://id.who.int/icd/entity/225243685	"Heart, not elsewhere classified"	http://id.who.int/icd/entity/1196650747	Heart	nan
http://id.who.int/icd/entity/971175445	Gastrointestinal tract	http://id.who.int/icd/entity/1651798887	Gastrointestinal tract	eq
http://id.who.int/icd/entity/647096113	Soft palate	http://id.who.int/icd/entity/1012292065	Soft palate	eq
http://id.who.int/icd/entity/373814315	Teeth	http://id.who.int/icd/entity/1492238572	Teeth	eq
http://id.who.int/icd/entity/591409247	Tongue	http://id.who.int/icd/entity/1769856759	Tongue	eq
http://id.who.int/icd/entity/1864650865	Skin appendages	http://id.who.int/icd/entity/1001188833	Epidermal appendages	eq
http://id.who.int/icd/entity/1383647670	Patella	http://id.who.int/icd/entity/435983056	Patella	eq
http://id.who.int/icd/entity/798298230	Skin appendage of trunk	http://id.who.int/icd/entity/265477888	Skin of trunk	na
http://id.who.int/icd/entity/798298230	Skin appendage of trunk	http://id.who.int/icd/entity/1001188833	Epidermal appendages	na
http://id.who.int/icd/entity/14019290	"Skin appendage of upper limb, not elsewhere classified"	http://id.who.int/icd/entity/2046770427	Skin of upper limb	nan
http://id.who.int/icd/entity/14019290	"Skin appendage of upper limb, not elsewhere classified"	http://id.who.int/icd/entity/1001188833	Epidermal appendages	nan
http://id.who.int/icd/entity/265015866	"Skin appendage of lower limb, not elsewhere classified"	http://id.who.int/icd/entity/975825478	Skin of lower limb and hip	nan
http://id.who.int/icd/entity/265015866	"Skin appendage of lower limb, not elsewhere classified"	http://id.who.int/icd/entity/1001188833	Epidermal appendages	nan
http://id.who.int/icd/entity/1009983867	Lip	http://id.who.int/icd/entity/396837934	Lip	eq
http://id.who.int/icd/entity/483021639	Digestive system targets	http://id.who.int/icd/entity/2108966855	Digestive system	eq
http://id.who.int/icd/entity/950531499	Thoracic cavity	http://id.who.int/icd/entity/685877085	Thoracic cavity	eq
http://id.who.int/icd/entity/1982235902	Pleural cavity	http://id.who.int/icd/entity/634685795	Pleural cavity	eq
http://id.who.int/icd/entity/915916025	Pleura	http://id.who.int/icd/entity/805568052	Pleura	eq
http://id.who.int/icd/entity/204048415	Lung parenchyma	http://id.who.int/icd/entity/2081481761	Lung parenchyma	eq
http://id.who.int/icd/entity/433536599	Bronchus	http://id.who.int/icd/entity/1492119116	Bronchus	eq
http://id.who.int/icd/entity/226248349	Trachea	http://id.who.int/icd/entity/1841070931	Trachea	eq
http://id.who.int/icd/entity/763704481	Lower respiratory tract	http://id.who.int/icd/entity/909890232	Lower respiratory tract	eq
http://id.who.int/icd/entity/1130006458	Sphenoid sinus	http://id.who.int/icd/entity/1851621027	Sphenoid sinus	eq
http://id.who.int/icd/entity/953954969	Ethmoid sinus	http://id.who.int/icd/entity/1091787076	Ethmoid sinus	eq
http://id.who.int/icd/entity/232519405	Frontal sinus	http://id.who.int/icd/entity/1446722948	Frontal sinus	eq
http://id.who.int/icd/entity/929413643	Maxillary sinus	http://id.who.int/icd/entity/1969150524	Maxillary sinus	eq
http://id.who.int/icd/entity/2112757806	Hard palate	http://id.who.int/icd/entity/523484767	Hard palate	eq
http://id.who.int/icd/entity/436108473	Parotid gland	http://id.who.int/icd/entity/1079013045	Parotid gland	eq
http://id.who.int/icd/entity/2132964281	Rectum	http://id.who.int/icd/entity/771220582	Rectum	eq
http://id.who.int/icd/entity/314059509	Appendix	http://id.who.int/icd/entity/704682604	Appendix	eq
http://id.who.int/icd/entity/1376326520	"Complex congenital heart malformation, unspecified"	http://id.who.int/icd/entity/1196650747	Heart	na
http://id.who.int/icd/entity/697280087	"Entire heart or great vessel, unspecified"	http://id.who.int/icd/entity/1196650747	Heart	na
http://id.who.int/icd/entity/697280087	"Entire heart or great vessel, unspecified"	http://id.who.int/icd/entity/1314934431	Blood vessel of the thorax	na
http://id.who.int/icd/entity/2131439959	Integumentary system targets	http://id.who.int/icd/entity/555078855	Integumentary system	eq
http://id.who.int/icd/entity/297764928	Peritoneum	http://id.who.int/icd/entity/1924631190	Peritoneum	eq
http://id.who.int/icd/entity/101929535	"Artery of head and neck, extracranial"	http://id.who.int/icd/entity/852143287	"Artery of head, face, and neck"	na
http://id.who.int/icd/entity/1887306683	Gall bladder	http://id.who.int/icd/entity/1351578749	Gallbladder	eq
http://id.who.int/icd/entity/1084756129	Liver	http://id.who.int/icd/entity/328366540	Liver	eq
http://id.who.int/icd/entity/1644367532	"Complex congenital malformation, thoracic artery"	http://id.who.int/icd/entity/1885434231	Artery of thorax	na
http://id.who.int/icd/entity/711820790	Anus and anal canal	http://id.who.int/icd/entity/960740196	Anus and anal canal	eq
http://id.who.int/icd/entity/1615946397	Hepatic or biliary structures	http://id.who.int/icd/entity/616736219	nan	eq
http://id.who.int/icd/entity/1243985869	Sigmoid colon	http://id.who.int/icd/entity/894847549	Sigmoid colon	eq
http://id.who.int/icd/entity/551559834	Colon	http://id.who.int/icd/entity/578694909	Colon	eq
http://id.who.int/icd/entity/715210632	Skin appendage of head or neck	http://id.who.int/icd/entity/223243926	Head and neck	na
http://id.who.int/icd/entity/715210632	Skin appendage of head or neck	http://id.who.int/icd/entity/1001188833	Epidermal appendages	na
http://id.who.int/icd/entity/393818279	"Artery, not elsewhere classified"	http://id.who.int/icd/entity/1933239759	Arteries	nan
http://id.who.int/icd/entity/1838400728	Respiratory system and voice and speech targets	http://id.who.int/icd/entity/57597214	Respiratory system	br
